theta_b_over_pi, Real, Imaginary, Absolute
5.365090849935758577e-01,-2.695191310097773841e-03,9.062616992741823543e-03,9.454897300085252088e-03
5.529771652651804814e-01,-2.143190281155208602e-03,7.784323859959840428e-03,8.073968202685605222e-03
5.694710286375659347e-01,-1.694302877876907630e-03,6.659642715627948732e-03,6.871790402929819734e-03
5.860435145518388955e-01,-1.336425193585455418e-03,5.674493483578165430e-03,5.829743441457864266e-03
6.027465075194470279e-01,-1.055693498346954541e-03,4.817653431867559809e-03,4.931964451619385605e-03
6.196309371221800921e-01,-8.386114204768091440e-04,4.079347367708881233e-03,4.164654134617604662e-03
6.367467780121686127e-01,-6.717754023460050352e-04,3.448857592108348948e-03,3.513673417072300451e-03
6.541420949822267517e-01,-5.438463840012748530e-04,2.915469331977268118e-03,2.965759652279874314e-03
6.718624063460783002e-01,-4.450995310132081382e-04,2.467380898694197106e-03,2.507206032967606180e-03
6.899484557691550890e-01,-3.683368947046498638e-04,2.093607606366276568e-03,2.125762187413115633e-03
7.084355756488235345e-01,-3.080192739920069593e-04,1.783604438727100705e-03,1.810005709106349541e-03
